#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
trg	flgL	511145.b1421	511145.b1083	0	0	0.247	0	0.300	0.099	0	0.104	0.517
trg	fliN	511145.b1421	511145.b1946	0.065	0	0.266	0	0.115	0.096	0	0.097	0.413
trg	fliT	511145.b1421	511145.b1926	0	0	0.162	0	0.361	0	0	0	0.441
trg	fliS	511145.b1421	511145.b1925	0	0	0.182	0	0.321	0	0	0.098	0.455
trg	motB	511145.b1421	511145.b1889	0.048	0	0.251	0	0.211	0.093	0	0.128	0.474
trg	tap	511145.b1421	511145.b1885	0	0	0.784	0.823	0.308	0.093	0	0.610	0.494
trg	fliG	511145.b1421	511145.b1939	0	0	0.365	0	0.183	0.099	0	0.057	0.500
trg	fliC	511145.b1421	511145.b1923	0	0	0.295	0	0.236	0.099	0	0.104	0.507
trg	fliD	511145.b1421	511145.b1924	0	0	0.283	0	0.361	0	0	0.098	0.550
trg	fliM	511145.b1421	511145.b1945	0.063	0	0.430	0	0.134	0.097	0	0.131	0.570
trg	tar	511145.b1421	511145.b1886	0	0	0.784	0.867	0.361	0	0.540	0	0.725
trg	cheZ	511145.b1421	511145.b1881	0.062	0	0.555	0	0.196	0.093	0.540	0.099	0.844
trg	cheY	511145.b1421	511145.b1882	0.071	0	0.461	0	0.299	0.097	0.800	0.133	0.932
trg	cheR	511145.b1421	511145.b1884	0.076	0	0.779	0	0.214	0	0.800	0.134	0.967
trg	cheB	511145.b1421	511145.b1883	0.076	0	0.780	0	0.211	0.093	0.800	0.135	0.968
trg	cheW	511145.b1421	511145.b1887	0.076	0	0.779	0	0.213	0.134	0.800	0.134	0.970
trg	cheA	511145.b1421	511145.b1888	0.167	0	0.782	0	0.472	0.995	0.800	0.264	0.999
yecC	gltK	511145.b1917	511145.b0653	0.089	0.079	0.718	0	0.103	0.203	0	0.103	0.813
yecC	gltJ	511145.b1917	511145.b0654	0.089	0.045	0.682	0	0.096	0.203	0	0.078	0.773
yecC	sdiA	511145.b1917	511145.b1916	0.450	0	0	0	0.054	0	0	0.487	0.709
yecC	fliY	511145.b1917	511145.b1920	0.570	0.020	0.752	0	0.198	0	0.800	0.748	0.994
yecC	yecS	511145.b1917	511145.b1918	0.852	0.088	0.774	0	0.410	0.203	0.800	0.879	0.999
yecS	gltL	511145.b1918	511145.b0652	0.089	0.089	0.752	0	0	0.203	0	0.077	0.821
yecS	gltK	511145.b1918	511145.b0653	0	0	0.769	0.814	0	0	0.360	0	0.450
yecS	gltJ	511145.b1918	511145.b0654	0.050	0	0.746	0.716	0	0	0.360	0	0.498
yecS	gltI	511145.b1918	511145.b0655	0.045	0	0.346	0	0	0.093	0	0.074	0.405
yecS	tap	511145.b1918	511145.b1885	0	0	0	0	0	0.093	0	0.605	0.626
yecS	sdiA	511145.b1918	511145.b1916	0.450	0	0	0	0	0	0	0	0.450
yecS	yecC	511145.b1918	511145.b1917	0.852	0.088	0.774	0	0.410	0.203	0.800	0.879	0.999
yecS	fliY	511145.b1918	511145.b1920	0.683	0.695	0.782	0	0.315	0.093	0.800	0.684	0.998
znuB	fhuC	511145.b1859	511145.b0151	0.080	0.008	0	0	0.053	0	0.360	0.176	0.479
